test_id,expected_group,expected_group_name,python_groups,python_group_names,html_groups,html_group_names,exact_match,python_success,missing_in_html,missing_in_html_names,extra_in_html,extra_in_html_names,smiles,formula
395,3,Specificity test for group 3,"[33, 48]",33:carboxylic acid; 48:alkane,"[3, 33, 48]",3:Perfluoroalkyl dicarboxylic acids; 33:carboxylic acid; 48:alkane,False,True,[],,[3],3:Perfluoroalkyl dicarboxylic acids,O=C(O)C(F)(F)C(F)(C(=O)O)C(F)(F)C(F)(F)F,C6H2F8O4
396,31,Specificity test for group 31,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)OC([H])(F)C(F)(F)F,C6H5F11O
397,31,Specificity test for group 31,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,True,True,[],,[],,[H]C([H])(F)OC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C6H5F11O
398,29,Specificity test for group 29,"[21, 29, 48]",21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[21, 29, 48]",21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C(O)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C6H3F11O
399,17,Specificity test for group 17,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)OC(F)(F)C([H])(F)OC([H])(F)C(F)(F)F,C6H7F11O2
399,17,Specificity test for group 17,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)OC(F)(F)C([H])(F)OC([H])(F)C(F)(F)F,C6H7F11O2
401,17,Specificity test for group 17,"[17, 21, 31]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether,"[17, 21, 31]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether,True,True,[],,[],,[H]C([H])(F)OC(C([H])(F)F)(C(F)(F)F)C(F)(F)OC(F)(F)F,C6H7F11O2
401,17,Specificity test for group 17,"[17, 21, 31]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether,"[17, 21, 31]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether,True,True,[],,[],,[H]C([H])(F)OC(C([H])(F)F)(C(F)(F)F)C(F)(F)OC(F)(F)F,C6H7F11O2
403,38,Specificity test for group 38,"[38, 48]",38:sulfinic acid; 48:alkane,"[38, 48]",38:sulfinic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C(F)(F)F)(C(F)(F)S(=O)O)C(F)(F)C(F)(F)F,C6H3F11O2S
404,29,Specificity test for group 29,"[21, 29, 48]",21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[21, 29, 48]",21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C([H])(O)C(F)(F)F,C6H4F10O
405,38,Specificity test for group 38,"[21, 38, 48]",21:Semi-fluorinated alkanes; 38:sulfinic acid; 48:alkane,"[21, 38, 48]",21:Semi-fluorinated alkanes; 38:sulfinic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C([H])(S(=O)O)C(F)(F)F,C6H4F10O2S
406,7,Specificity test for group 7,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C([H])(C(F)(F)F)S(=O)(=O)O,C6H4F10O3S
406,7,Specificity test for group 7,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C([H])(C(F)(F)F)S(=O)(=O)O,C6H4F10O3S
408,7,Specificity test for group 7,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C([H])(F)S(=O)(=O)O,C6H4F10O3S
408,7,Specificity test for group 7,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C([H])(F)S(=O)(=O)O,C6H4F10O3S
410,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)OC([H])(C(F)(F)F)S(=O)(=O)O,C6H6F10O4S
410,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)OC([H])(C(F)(F)F)S(=O)(=O)O,C6H6F10O4S
410,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)OC([H])(C(F)(F)F)S(=O)(=O)O,C6H6F10O4S
410,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)OC([H])(C(F)(F)F)S(=O)(=O)O,C6H6F10O4S
414,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)OC(C(F)(F)F)(C(F)(F)C(F)(F)F)C([H])(F)S(=O)(=O)O,C6H6F10O4S
414,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)OC(C(F)(F)F)(C(F)(F)C(F)(F)F)C([H])(F)S(=O)(=O)O,C6H6F10O4S
414,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)OC(C(F)(F)F)(C(F)(F)C(F)(F)F)C([H])(F)S(=O)(=O)O,C6H6F10O4S
414,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)OC(C(F)(F)F)(C(F)(F)C(F)(F)F)C([H])(F)S(=O)(=O)O,C6H6F10O4S
418,37,Specificity test for group 37,"[21, 37, 48]",21:Semi-fluorinated alkanes; 37:sulfenic acid; 48:alkane,"[21, 37, 48]",21:Semi-fluorinated alkanes; 37:sulfenic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C([H])(SO)C(F)(F)F,C6H4F10OS
419,37,Specificity test for group 37,"[21, 37, 48]",21:Semi-fluorinated alkanes; 37:sulfenic acid; 48:alkane,"[21, 37, 48]",21:Semi-fluorinated alkanes; 37:sulfenic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C(F)(F)F)(C([H])(F)SO)C(F)(F)C(F)(F)F,C6H4F10OS
420,47,Specificity test for group 47,"[47, 48]",47:amine; 48:alkane,"[47, 48]",47:amine; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)NC([H])(F)C(F)(F)F,C6H6F11N
421,47,Specificity test for group 47,"[47, 48]",47:amine; 48:alkane,"[47, 48]",47:amine; 48:alkane,True,True,[],,[],,[H]C([H])(F)NC(C([H])(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C6H6F11N
422,39,Specificity test for group 39,"[39, 48]",39:phosphonic acid; 48:alkane,"[39, 48]",39:phosphonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C(F)(C(F)(F)F)P(=O)(O)O,C6H4F11O3P
423,40,Specificity test for group 40,"[40, 48]",40:phosphinic acid; 48:alkane,"[40, 48]",40:phosphinic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)C([H])([PH](=O)O)C(F)(F)F,C6H5F10O2P
424,40,Specificity test for group 40,"[40, 48]",40:phosphinic acid; 48:alkane,"[40, 48]",40:phosphinic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C(F)(F)F)(C([H])(F)[PH](=O)O)C(F)(F)C(F)(F)F,C6H5F10O2P
425,39,Specificity test for group 39,"[39, 48]",39:phosphonic acid; 48:alkane,"[39, 48]",39:phosphonic acid; 48:alkane,True,True,[],,[],,[H]C([H])(F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C([H])(F)P(=O)(O)O,C6H5F10O3P
426,43,Specificity test for group 43,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)NS(=O)(=O)C([H])(F)C(F)(F)F,C6H6F11NO2S
426,43,Specificity test for group 43,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(F)C(F)(F)C([H])(F)NS(=O)(=O)C([H])(F)C(F)(F)F,C6H6F11NO2S
428,43,Specificity test for group 43,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(NS(=O)(=O)C([H])([H])F)(C(F)(F)F)C(F)(F)C(F)(F)F,C6H6F11NO2S
428,43,Specificity test for group 43,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(NS(=O)(=O)C([H])([H])F)(C(F)(F)F)C(F)(F)C(F)(F)F,C6H6F11NO2S
430,35,Specificity test for group 35,[35],35:acyl halide,[35],35:acyl halide,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(=O)Cl,C6HClF10O
431,35,Specificity test for group 35,"[35, 48]",35:acyl halide; 48:alkane,"[35, 48]",35:acyl halide; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(=O)Cl,C6HClF10O
432,19,Specificity test for group 19,"[48, 49]",48:alkane; 49:alkene,"[19, 48, 49]",19:Hydrofluoroolefins; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=CC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C6H3F11
432,19,Specificity test for group 19,"[48, 49]",48:alkane; 49:alkene,"[19, 48, 49]",19:Hydrofluoroolefins; 48:alkane; 49:alkene,False,True,[],,[19],19:Hydrofluoroolefins,FC(=CC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C6H3F11
434,28,Specificity test for group 28,"[28, 30]",28:Semi-fluoroalkyl ketones; 30:ketone,"[28, 30]",28:Semi-fluoroalkyl ketones; 30:ketone,True,True,[],,[],,[H]C(F)(F)C(C(=O)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C6H3F11O
434,28,Specificity test for group 28,"[28, 30]",28:Semi-fluoroalkyl ketones; 30:ketone,"[28, 30]",28:Semi-fluoroalkyl ketones; 30:ketone,True,True,[],,[],,[H]C(F)(F)C(C(=O)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C6H3F11O
436,28,Specificity test for group 28,"[28, 30, 48]",28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,"[28, 30, 48]",28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(=O)C(F)(F)C(F)(F)F)C(F)(F)F,C6H3F11O
436,28,Specificity test for group 28,"[28, 30, 48]",28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,"[28, 30, 48]",28:Semi-fluoroalkyl ketones; 30:ketone; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(=O)C(F)(F)C(F)(F)F)C(F)(F)F,C6H3F11O
438,1,Specificity test for group 1,"[1, 2, 33]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid,"[1, 2, 33]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid,True,True,[],,[],,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C6HF11O2
438,1,Specificity test for group 1,"[1, 2, 33]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid,"[1, 2, 33]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid,True,True,[],,[],,O=C(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C6HF11O2
440,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF11O2
440,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF11O2
440,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF11O2
440,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF11O2
444,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C6HF11O2
444,1,Specificity test for group 1,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,"[1, 2, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 33:carboxylic acid; 48:alkane,True,True,[],,[],,O=C(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C6HF11O2
446,4,Specificity test for group 4,"[1, 2, 31, 33]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid,"[1, 2, 4, 5, 31, 33]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)F,C6H3F11O3
447,4,Specificity test for group 4,"[1, 2, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[1, 2, 4, 5, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,C6H3F11O3
447,4,Specificity test for group 4,"[1, 2, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[1, 2, 4, 5, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,C6H3F11O3
447,4,Specificity test for group 4,"[1, 2, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[1, 2, 4, 5, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,C6H3F11O3
447,4,Specificity test for group 4,"[1, 2, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[1, 2, 4, 5, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,C6H3F11O3
447,4,Specificity test for group 4,"[1, 2, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[1, 2, 4, 5, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,C6H3F11O3
452,4,Specificity test for group 4,"[1, 2, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,"[1, 2, 4, 5, 31, 33, 48]",1:Perfluoroalkyl carboxylic acids; 2:Polyfluoroalkyl carboxylic acid; 4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid; 31:ether; 33:carboxylic acid; 48:alkane,False,True,[],,"[4, 5]",4:Perfluoroalkylether carboxylic acids; 5:Polyfluoroalkylether carboxylic acid,O=C(O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F,C6H3F11O3
453,42,Specificity test for group 42,"[21, 42]",21:Semi-fluorinated alkanes; 42:iodide,"[21, 42]",21:Semi-fluorinated alkanes; 42:iodide,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(I)C(F)(F)F,C6H3F12I
454,42,Specificity test for group 42,"[21, 42, 48]",21:Semi-fluorinated alkanes; 42:iodide; 48:alkane,"[21, 42, 48]",21:Semi-fluorinated alkanes; 42:iodide; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(I)C(F)(F)C(F)(F)F,C6H3F12I
455,34,Specificity test for group 34,"[34, 48]",34:amide; 48:alkane,"[34, 48]",34:amide; 48:alkane,True,True,[],,[],,O=C(NC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C6H3F12NO
455,34,Specificity test for group 34,"[34, 48]",34:amide; 48:alkane,"[34, 48]",34:amide; 48:alkane,True,True,[],,[],,O=C(NC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C6H3F12NO
457,34,Specificity test for group 34,"[34, 48]",34:amide; 48:alkane,"[34, 48]",34:amide; 48:alkane,True,True,[],,[],,O=C(NC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,C6H3F12NO
458,34,Specificity test for group 34,[34],34:amide,[34],34:amide,True,True,[],,[],,O=C(NC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C6H3F12NO
459,14,Specificity test for group 14,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF13O
459,14,Specificity test for group 14,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF13O
461,29,Specificity test for group 29,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,C6HF13O
462,11,Specificity test for group 11,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,True,True,[],,[],,O=S(O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C6HF13O2S
